"age","balance","duration","marital_married","marital_single","education_secondary","education_tertiary","education_unknown","housing","loan","poutcome_other","poutcome_success","poutcome_unknown","y"
29,1,215,1,0,1,0,0,1,0,0,0,1,0
36,0,337,1,0,1,0,0,1,0,0,0,1,0
55,5345,278,1,0,0,1,0,0,0,0,0,1,0
30,-209,188,0,0,1,0,0,1,0,0,0,1,0
39,0,174,0,1,1,0,0,1,0,0,0,1,0
39,42,226,0,0,1,0,0,1,0,0,0,1,0
50,41,190,0,0,1,0,0,1,0,0,0,1,0
44,-99,111,1,0,1,0,0,1,0,0,0,1,0
37,17,164,0,1,1,0,0,1,0,0,0,1,0
46,276,157,1,0,0,0,0,1,1,0,0,1,0
32,-170,46,0,1,0,0,1,0,0,0,0,1,0
37,230,374,0,1,0,1,0,1,1,0,0,1,0
29,9,349,1,0,1,0,0,1,0,0,0,1,0
41,946,325,1,0,1,0,0,1,0,0,0,1,0
45,1297,233,1,0,0,0,0,1,0,0,0,1,0
57,-331,531,0,0,1,0,0,1,0,0,0,1,0
48,44,153,0,1,1,0,0,1,0,0,0,1,0
60,15,80,1,0,1,0,0,0,0,0,0,1,0
26,712,232,0,1,1,0,0,1,0,0,0,1,0
58,5435,118,1,0,1,0,0,1,0,0,0,1,0
34,507,190,1,0,1,0,0,1,0,0,0,1,0
55,387,918,0,0,1,0,0,1,0,0,0,1,1
41,0,238,1,0,0,0,0,1,1,0,0,1,0
50,1716,82,0,0,1,0,0,1,0,0,0,1,0
49,167,198,1,0,1,0,0,1,1,0,0,1,0
44,40,160,1,0,0,0,1,0,1,0,0,1,0
44,148,211,1,0,0,0,0,1,0,0,0,1,0
31,17,120,1,0,1,0,0,1,1,0,0,1,0
34,1011,136,0,1,0,1,0,1,0,0,0,1,0
46,1527,269,0,1,0,0,1,1,0,0,0,1,0
42,744,157,1,0,0,1,0,0,0,0,0,1,0
52,484,128,1,0,1,0,0,1,0,0,0,1,0
29,0,211,0,1,0,1,0,1,0,0,0,1,0
53,136,267,1,0,0,0,0,1,0,0,0,1,0
43,1335,371,1,0,1,0,0,1,0,0,0,1,0
38,517,288,1,0,1,0,0,1,0,0,0,1,0
46,459,221,1,0,0,1,0,1,0,0,0,1,0
48,549,427,0,0,0,0,1,1,0,0,0,1,0
30,83,310,0,0,1,0,0,1,1,0,0,1,0
44,213,158,1,0,0,0,0,0,0,0,0,1,0
31,203,604,1,0,0,0,0,1,0,0,0,1,0
42,518,198,0,1,1,0,0,1,0,0,0,1,0
40,3877,145,0,1,0,1,0,1,0,0,0,1,0
52,1236,247,1,0,1,0,0,1,0,0,0,1,0
45,756,179,0,0,1,0,0,1,0,0,0,1,0
48,157,73,1,0,1,0,0,1,0,0,0,1,0
45,-66,263,1,0,0,0,0,1,0,0,0,1,0
34,245,13,1,0,0,0,1,1,0,0,0,1,0
34,-144,79,1,0,0,0,0,1,0,0,0,1,0
46,71,416,1,0,1,0,0,1,0,0,0,1,0
49,505,162,0,0,1,0,0,1,0,0,0,1,0
50,249,129,1,0,0,0,0,1,0,0,0,1,0
34,0,150,0,1,1,0,0,1,0,0,0,1,0
40,11,43,0,1,1,0,0,1,0,0,0,1,0
36,639,191,1,0,1,0,0,1,0,0,0,1,0
59,124,26,0,0,0,0,1,1,0,0,0,1,0
45,82,250,1,0,1,0,0,1,0,0,0,1,0
36,107,146,1,0,0,1,0,1,0,0,0,1,0
56,473,416,1,0,1,0,0,1,0,0,0,1,0
42,372,121,0,0,1,0,0,1,1,0,0,1,0
30,46,114,1,0,1,0,0,1,0,0,0,1,0
30,34,289,0,1,0,1,0,1,0,0,0,1,0
47,935,225,1,0,0,0,1,1,0,0,0,1,0
33,-10,123,1,0,1,0,0,1,0,0,0,1,0
36,-106,130,1,0,1,0,0,1,0,0,0,1,0
39,471,161,0,0,0,0,0,1,0,0,0,1,0
56,778,149,0,0,1,0,0,1,0,0,0,1,0
39,170,268,0,0,0,0,1,1,0,0,0,1,0
42,315,259,1,0,1,0,0,1,0,0,0,1,0
52,3165,26,1,0,1,0,0,0,0,0,0,1,0
36,131,153,0,0,1,0,0,1,0,0,0,1,0
35,204,424,1,0,1,0,0,1,0,0,0,1,0
47,83,179,1,0,1,0,0,1,0,0,0,1,0
59,0,97,0,0,1,0,0,1,1,0,0,1,0
57,5431,383,1,0,0,0,0,1,1,0,0,1,0
38,1759,440,1,0,0,0,1,1,0,0,0,1,0
46,-125,23,1,0,1,0,0,1,0,0,0,1,0
34,0,195,1,0,1,0,0,0,0,0,0,1,0
28,5090,1297,0,1,1,0,0,1,0,0,0,1,1
38,573,87,1,0,0,0,1,1,0,0,0,1,0
56,1602,427,1,0,1,0,0,1,0,0,0,1,0
41,-137,189,0,1,0,0,0,1,1,0,0,1,0
52,0,195,1,0,0,0,1,0,0,0,0,1,0
54,193,179,1,0,1,0,0,0,0,0,0,1,0
61,195,179,1,0,1,0,0,1,1,0,0,1,0
53,288,69,1,0,1,0,0,0,0,0,0,1,0
47,19,105,1,0,1,0,0,1,0,0,0,1,0
53,25,266,1,0,0,0,0,1,0,0,0,1,0
46,216,524,1,0,1,0,0,1,0,0,0,1,0
39,190,96,0,0,0,0,0,1,1,0,0,1,0
56,99,155,0,0,1,0,0,1,0,0,0,1,0
55,2298,162,0,0,0,0,0,1,0,0,0,1,0
44,17,352,1,0,0,1,0,1,0,0,0,1,0
37,0,76,1,0,0,0,0,1,0,0,0,1,0
35,0,154,1,0,0,0,0,1,0,0,0,1,0
55,840,310,1,0,1,0,0,1,0,0,0,1,0
37,358,390,1,0,1,0,0,1,0,0,0,1,0
30,0,369,0,1,1,0,0,1,0,0,0,1,0
37,-325,112,1,0,0,0,0,1,1,0,0,1,0
36,-15,341,0,1,1,0,0,1,0,0,0,1,0
38,581,79,1,0,1,0,0,1,0,0,0,1,0
41,4070,140,0,0,0,0,0,1,0,0,0,1,0
48,74,315,1,0,1,0,0,0,1,0,0,1,0
55,141,262,0,0,1,0,0,1,0,0,0,1,0
28,89,174,0,0,1,0,0,0,0,0,0,1,0
54,0,138,1,0,1,0,0,1,0,0,0,1,0
30,450,526,1,0,1,0,0,0,0,0,0,1,0
48,310,135,1,0,0,1,0,0,0,0,0,1,0
31,0,36,1,0,1,0,0,1,0,0,0,1,0
38,384,1906,1,0,1,0,0,1,0,0,0,1,0
37,395,219,1,0,1,0,0,1,0,0,0,1,0
37,-118,147,0,1,0,0,1,1,0,0,0,1,0
56,5,407,1,0,0,0,0,1,1,0,0,1,0
51,50,121,1,0,1,0,0,1,1,0,0,1,0
39,285,209,1,0,1,0,0,1,1,0,0,1,0
49,15,92,1,0,0,0,1,0,0,0,0,1,0
51,653,208,1,0,0,0,0,1,1,0,0,1,0
43,918,193,1,0,1,0,0,1,0,0,0,1,0
32,243,144,1,0,1,0,0,1,1,0,0,1,0
29,405,65,0,1,0,1,0,1,0,0,0,1,0
48,1328,339,0,0,0,1,0,1,0,0,0,1,0
55,255,285,1,0,0,0,0,1,0,0,0,1,0
53,3397,231,1,0,1,0,0,1,0,0,0,1,0
47,2106,168,1,0,0,0,1,1,0,0,0,1,0
39,2877,278,1,0,0,1,0,1,0,0,0,1,0
31,60,389,0,1,0,1,0,1,1,0,0,1,0
39,2226,158,1,0,0,0,0,1,0,0,0,1,0
40,2880,145,1,0,0,0,0,1,0,0,0,1,0
40,-5,78,0,1,0,0,1,1,0,0,0,1,0
48,147,142,1,0,1,0,0,0,0,0,0,1,0
33,7,87,0,0,1,0,0,1,1,0,0,1,0
40,109,147,1,0,1,0,0,1,0,0,0,1,0
59,-119,289,1,0,0,0,0,1,0,0,0,1,0
30,484,703,1,0,1,0,0,1,0,0,0,1,1
31,1852,170,0,1,0,1,0,1,0,0,0,1,0
35,533,802,1,0,1,0,0,1,0,0,0,1,0
54,21,381,0,0,1,0,0,1,0,0,0,1,0
34,2434,218,0,1,0,0,1,1,0,0,0,1,0
32,90,57,1,0,1,0,0,1,1,0,0,1,0
56,4246,304,0,0,0,0,1,1,0,0,0,1,0
32,395,241,0,1,0,1,0,1,0,0,0,1,0
42,15,230,1,0,0,0,0,1,0,0,0,1,0
33,85,262,1,0,0,1,0,0,0,0,0,1,0
52,-184,392,1,0,0,1,0,1,1,0,0,1,0
52,660,201,1,0,1,0,0,0,0,0,0,1,0
52,-183,145,0,0,0,0,0,1,0,0,0,1,0
30,1144,252,0,0,1,0,0,1,0,0,0,1,0
44,1,235,0,0,1,0,0,1,0,0,0,1,0
35,69,235,1,0,1,0,0,1,1,0,0,1,0
55,220,328,0,1,1,0,0,1,0,0,0,1,0
33,332,116,1,0,0,0,0,1,0,0,0,1,0
37,240,246,0,1,1,0,0,1,0,0,0,1,0
42,0,293,0,1,1,0,0,1,0,0,0,1,0
43,0,37,1,0,1,0,0,1,0,0,0,1,0
38,898,132,1,0,0,1,0,1,0,0,0,1,0
37,123,530,1,0,1,0,0,1,1,0,0,1,0
31,252,175,0,1,1,0,0,1,0,0,0,1,0
41,65,524,1,0,0,1,0,1,0,0,0,1,0
41,-366,29,1,0,1,0,0,1,1,0,0,1,0
29,209,311,0,1,1,0,0,1,0,0,0,1,0
38,221,211,0,1,1,0,0,1,0,0,0,1,0
44,4,312,0,0,0,1,0,1,0,0,0,1,0
39,104,412,1,0,1,0,0,1,0,0,0,1,0
28,312,392,0,1,1,0,0,1,0,0,0,1,0
33,-349,191,1,0,1,0,0,1,0,0,0,1,0
41,4,284,1,0,0,0,1,0,0,0,0,1,0
40,-322,144,1,0,0,0,0,1,1,0,0,1,0
29,-150,328,1,0,1,0,0,1,0,0,0,1,0
38,1349,100,1,0,0,0,1,1,0,0,0,1,0
32,281,226,1,0,0,1,0,1,0,0,0,1,0
45,1259,507,1,0,1,0,0,1,0,0,0,1,0
33,101,392,0,1,1,0,0,1,0,0,0,1,0
34,848,684,1,0,1,0,0,1,0,0,0,1,0
41,89,333,1,0,0,0,1,1,0,0,0,1,0
41,140,311,1,0,1,0,0,1,0,0,0,1,0
35,148,128,0,1,1,0,0,1,0,0,0,1,0
40,200,322,0,1,1,0,0,1,0,0,0,1,0
60,46,202,1,0,0,0,0,1,0,0,0,1,0
47,201,92,0,0,1,0,0,1,0,0,0,1,0
46,530,739,1,0,0,0,0,1,0,0,0,1,0
31,0,273,0,1,1,0,0,1,0,0,0,1,0
49,1,260,1,0,1,0,0,1,0,0,0,1,0
29,43,268,1,0,1,0,0,1,0,0,0,1,0
31,-173,396,0,1,0,1,0,1,0,0,0,1,0
38,389,262,1,0,0,1,0,1,0,0,0,1,0
37,215,308,1,0,0,0,0,1,1,0,0,1,0
35,-131,467,1,0,1,0,0,1,0,0,0,1,0
31,783,320,0,1,1,0,0,1,0,0,0,1,0
41,0,160,1,0,1,0,0,1,0,0,0,1,0
46,80,245,1,0,0,0,1,1,0,0,0,1,0
40,105,189,0,0,1,0,0,1,0,0,0,1,0
29,182,477,1,0,1,0,0,1,1,0,0,1,0
49,82,310,1,0,1,0,0,1,0,0,0,1,0
42,0,65,1,0,0,1,0,1,0,0,0,1,0
54,510,196,1,0,1,0,0,1,0,0,0,1,0
40,242,221,0,1,0,1,0,1,0,0,0,1,0
53,244,197,1,0,1,0,0,1,1,0,0,1,0
49,92,221,1,0,0,1,0,1,0,0,0,1,0
40,0,64,1,0,0,0,0,1,0,0,0,1,0
29,948,75,0,1,1,0,0,1,0,0,0,1,0
36,23,400,1,0,0,0,0,1,0,0,0,1,0
37,710,378,1,0,1,0,0,1,0,0,0,1,0
39,1205,118,1,0,1,0,0,1,0,0,0,1,0
36,368,1597,1,0,1,0,0,1,1,0,0,1,1
44,1631,346,1,0,0,1,0,1,0,0,0,1,0
40,6,60,1,0,1,0,0,1,0,0,0,1,0
49,26,276,1,0,1,0,0,1,0,0,0,1,0
30,-48,152,0,1,0,0,1,1,0,0,0,1,0
57,2142,251,1,0,0,1,0,1,0,0,0,1,0
24,77,390,0,1,1,0,0,1,1,0,0,1,0
46,401,306,1,0,0,0,1,1,0,0,0,1,0
33,21,189,1,0,1,0,0,0,0,0,0,1,0
43,0,125,0,0,1,0,0,1,0,0,0,1,0
43,-497,234,0,1,1,0,0,1,0,0,0,1,0
40,369,79,0,0,0,0,0,0,0,0,0,1,0
44,78,13,0,1,0,0,1,1,0,0,0,1,0
35,226,283,0,1,0,1,0,1,1,0,0,1,0
47,503,109,1,0,1,0,0,1,0,0,0,1,0
33,372,132,1,0,1,0,0,1,0,0,0,1,0
31,0,144,1,0,1,0,0,1,1,0,0,1,0
40,0,121,0,0,1,0,0,1,0,0,0,1,0
36,125,95,1,0,0,1,0,1,0,0,0,1,0
56,4,31,0,0,0,0,0,1,0,0,0,1,0
40,419,112,0,1,0,0,1,1,0,0,0,1,0
41,322,87,0,0,1,0,0,1,0,0,0,1,0
53,303,593,1,0,1,0,0,1,0,0,0,1,0
39,607,99,1,0,1,0,0,1,0,0,0,1,0
44,579,198,0,0,1,0,0,1,0,0,0,1,0
38,3047,285,1,0,1,0,0,1,0,0,0,1,0
54,83,190,0,0,1,0,0,1,0,0,0,1,0
58,68,172,1,0,0,1,0,1,0,0,0,1,0
52,58,213,1,0,0,0,0,1,0,0,0,1,0
28,251,178,0,1,1,0,0,1,0,0,0,1,0
36,688,174,1,0,1,0,0,1,0,0,0,1,0
60,364,631,1,0,0,0,0,1,0,0,0,1,0
42,55,176,0,0,1,0,0,1,0,0,0,1,0
42,101,32,1,0,1,0,0,1,0,0,0,1,0
44,105,1529,1,0,0,1,0,1,0,0,0,1,0
51,325,254,0,0,0,0,0,1,0,0,0,1,0
49,198,200,1,0,0,0,0,1,0,0,0,1,0
47,209,135,1,0,0,0,1,1,0,0,0,1,0
37,183,112,1,0,1,0,0,1,0,0,0,1,0
34,105,314,1,0,0,1,0,1,0,0,0,1,0
35,109,597,1,0,1,0,0,1,0,0,0,1,0
35,376,207,0,1,1,0,0,1,1,0,0,1,0
40,-7,410,1,0,0,0,0,1,0,0,0,1,0
55,0,160,1,0,1,0,0,0,0,0,0,1,0
55,143,42,1,0,1,0,0,1,0,0,0,1,0
35,550,55,0,1,0,1,0,1,0,0,0,1,0
57,162,155,1,0,0,0,0,1,0,0,0,1,0
53,115,336,1,0,0,1,0,1,0,0,0,1,0
41,512,233,1,0,0,0,0,1,0,0,0,1,0
57,807,211,1,0,0,0,1,1,0,0,0,1,0
45,248,88,1,0,0,0,1,1,0,0,0,1,0
43,1211,208,1,0,0,0,0,1,0,0,0,1,0
56,7,305,1,0,0,0,1,0,0,0,0,1,0
31,281,206,1,0,0,1,0,1,0,0,0,1,0
37,88,128,0,1,1,0,0,1,0,0,0,1,0
30,32,122,1,0,0,1,0,1,0,0,0,1,0
30,115,66,0,1,1,0,0,1,0,0,0,1,0
54,254,66,1,0,1,0,0,1,0,0,0,1,0
36,144,164,1,0,0,1,0,1,0,0,0,1,0
55,383,343,1,0,0,1,0,0,0,0,0,1,0
37,569,126,0,1,1,0,0,1,1,0,0,1,0
38,0,59,1,0,1,0,0,1,0,0,0,1,0
48,3754,249,1,0,1,0,0,1,0,0,0,1,0
55,6920,406,0,0,0,1,0,1,0,0,0,1,0
59,307,250,1,0,1,0,0,1,1,0,0,1,0
37,-421,183,1,0,1,0,0,1,0,0,0,1,0
33,60,190,0,0,1,0,0,0,0,0,0,1,0
44,67,220,1,0,0,0,0,1,0,0,0,1,0
57,402,153,1,0,1,0,0,1,0,0,0,1,0
30,800,95,0,1,0,1,0,0,0,0,0,1,0
42,239,191,1,0,0,1,0,1,1,0,0,1,0
51,421,216,0,0,1,0,0,1,0,0,0,1,0
44,161,89,0,0,1,0,0,1,0,0,0,1,0
46,289,51,1,0,1,0,0,0,0,0,0,1,0
29,110,169,0,1,1,0,0,1,0,0,0,1,0
39,245,148,1,0,0,0,0,1,0,0,0,1,0
42,0,132,1,0,1,0,0,1,0,0,0,1,0
50,156,117,1,0,0,0,0,1,0,0,0,1,0
42,0,275,0,1,1,0,0,1,0,0,0,1,0
39,20,124,1,0,1,0,0,1,0,0,0,1,0
55,92,118,0,1,0,1,0,1,0,0,0,1,0
46,89,479,1,0,1,0,0,1,0,0,0,1,0
42,166,285,1,0,1,0,0,1,0,0,0,1,0
45,103,35,1,0,0,1,0,1,0,0,0,1,0
43,-454,322,1,0,0,0,0,1,0,0,0,1,0
42,445,202,1,0,1,0,0,1,0,0,0,1,0
30,4,172,1,0,1,0,0,0,0,0,0,1,0
47,1001,201,1,0,1,0,0,1,0,0,0,1,0
51,-69,216,0,0,1,0,0,1,0,0,0,1,0
38,42,195,0,1,1,0,0,1,0,0,0,1,0
57,1617,96,1,0,0,0,1,1,0,0,0,1,0
42,221,720,0,0,0,1,0,1,0,0,0,1,0
32,210,188,0,0,1,0,0,1,1,0,0,1,0
46,0,70,1,0,0,1,0,0,0,0,0,1,0
29,185,141,0,1,0,1,0,1,0,0,0,1,0
59,836,106,1,0,1,0,0,1,0,0,0,1,0
32,301,395,0,1,1,0,0,1,0,0,0,1,0
44,503,629,1,0,0,0,0,1,0,0,0,1,0
40,407,502,1,0,0,0,0,1,0,0,0,1,0
31,53,446,0,1,1,0,0,1,0,0,0,1,0
46,2303,241,1,0,0,1,0,1,0,0,0,1,0
43,144,131,1,0,0,1,0,1,0,0,0,1,0
34,205,312,1,0,1,0,0,1,0,0,0,1,0
39,305,275,1,0,0,1,0,1,0,0,0,1,0
30,251,120,0,0,1,0,0,1,1,0,0,1,0
56,0,333,1,0,1,0,0,1,0,0,0,1,0
29,8,113,1,0,1,0,0,0,0,0,0,1,0
40,139,91,0,0,1,0,0,1,0,0,0,1,0
36,184,128,1,0,1,0,0,1,0,0,0,1,0
37,238,200,0,1,1,0,0,1,0,0,0,1,0
35,0,326,1,0,1,0,0,0,0,0,0,1,0
35,0,292,1,0,0,0,0,1,0,0,0,1,0
47,222,68,1,0,0,0,0,1,0,0,0,1,0
31,414,215,1,0,1,0,0,1,0,0,0,1,0
56,223,97,0,1,0,0,0,1,0,0,0,1,0
57,197,32,1,0,1,0,0,0,0,0,0,1,0
36,-251,162,1,0,1,0,0,1,0,0,0,1,0
45,-139,152,0,0,1,0,0,1,0,0,0,1,0
47,733,268,1,0,0,0,1,1,0,0,0,1,0
29,0,104,0,1,0,1,0,1,0,0,0,1,0
57,1,852,1,0,1,0,0,0,0,0,0,1,0
45,97,923,1,0,0,0,0,1,0,0,0,1,0
31,435,159,0,1,0,0,0,1,0,0,0,1,0
31,0,953,0,0,0,1,0,1,0,0,0,1,0
37,147,416,0,1,0,1,0,0,0,0,0,1,0
30,3,174,0,1,0,1,0,1,0,0,0,1,0
58,1109,180,0,0,1,0,0,1,1,0,0,1,0
33,404,139,1,0,1,0,0,1,0,0,0,1,0
39,981,294,1,0,0,0,0,1,0,0,0,1,0
33,95,102,0,1,0,0,0,1,0,0,0,1,0
34,302,124,1,0,1,0,0,1,0,0,0,1,0
36,-290,128,0,0,1,0,0,1,1,0,0,1,0
37,259,130,0,1,1,0,0,1,0,0,0,1,0
35,527,143,1,0,1,0,0,1,1,0,0,1,0
55,102,74,1,0,1,0,0,1,0,0,0,1,0
34,872,105,0,1,0,1,0,1,0,0,0,1,0
40,490,477,0,0,0,1,0,1,0,0,0,1,0
42,19,158,0,1,0,0,0,1,0,0,0,1,0
37,16,250,1,0,1,0,0,1,0,0,0,1,0
42,386,168,1,0,0,1,0,1,0,0,0,1,0
35,539,520,0,1,1,0,0,1,0,0,0,1,0
44,-329,171,0,0,1,0,0,1,0,0,0,1,0
30,-174,113,0,1,1,0,0,1,0,0,0,1,0
45,68,254,1,0,1,0,0,1,0,0,0,1,0
35,-532,149,0,1,0,0,1,1,0,0,0,1,0
36,0,133,0,0,1,0,0,1,0,0,0,1,0
49,64,293,1,0,1,0,0,1,0,0,0,1,0
31,1415,485,0,1,1,0,0,1,0,0,0,1,0
31,147,374,0,1,1,0,0,1,0,0,0,1,0
39,72,425,1,0,1,0,0,1,0,0,0,1,0
37,-196,207,0,1,1,0,0,1,0,0,0,1,0
33,716,83,1,0,0,0,0,1,0,0,0,1,0
37,0,228,1,0,0,1,0,1,0,0,0,1,0
42,-246,149,1,0,1,0,0,1,0,0,0,1,0
56,-203,139,1,0,1,0,0,1,0,0,0,1,0
37,245,732,0,1,1,0,0,1,1,0,0,1,1
36,342,142,0,1,1,0,0,1,0,0,0,1,0
29,3,359,0,1,0,1,0,1,0,0,0,1,0
54,-248,112,1,0,0,1,0,1,1,0,0,1,0
38,376,1521,1,0,1,0,0,1,0,0,0,1,0
43,370,216,0,0,1,0,0,1,0,0,0,1,0
47,594,161,0,1,1,0,0,1,0,0,0,1,0
47,387,122,1,0,1,0,0,1,0,0,0,1,0
38,208,800,1,0,1,0,0,1,0,0,0,1,0
40,563,615,1,0,1,0,0,1,0,0,0,1,0
33,392,254,0,0,1,0,0,1,1,0,0,1,0
33,165,111,1,0,1,0,0,0,0,0,0,1,0
53,236,354,0,0,0,0,1,1,0,0,0,1,0
37,52,359,1,0,0,0,0,1,0,0,0,1,0
40,1265,97,0,1,0,1,0,1,0,0,0,1,0
37,693,327,1,0,0,0,0,1,0,0,0,1,0
35,118,236,1,0,1,0,0,1,0,0,0,1,0
49,3659,160,1,0,0,0,0,1,0,0,0,1,0
26,24,180,0,1,1,0,0,1,0,0,0,1,0
38,673,184,0,1,0,1,0,1,0,0,0,1,0
52,273,227,1,0,1,0,0,0,0,0,0,1,0
33,327,109,0,0,1,0,0,1,0,0,0,1,0
31,299,492,0,1,1,0,0,1,0,0,0,1,0
32,0,298,1,0,1,0,0,1,0,0,0,1,0
35,109,83,0,1,0,0,0,1,0,0,0,1,0
55,552,241,0,0,0,1,0,0,0,0,0,1,0
32,473,204,0,0,0,0,0,1,0,0,0,1,0
37,414,131,0,1,0,0,1,1,0,0,0,1,0
45,154,1138,1,0,1,0,0,1,0,0,0,1,1
31,344,123,1,0,1,0,0,1,0,0,0,1,0
38,8,125,1,0,1,0,0,1,0,0,0,1,0
37,78,295,1,0,1,0,0,1,0,0,0,1,0
38,266,287,1,0,1,0,0,1,0,0,0,1,0
33,98,109,1,0,0,1,0,1,1,0,0,1,0
38,83,140,1,0,0,0,0,1,0,0,0,1,0
37,45,204,0,1,0,1,0,1,0,0,0,1,0
29,8,233,1,0,0,1,0,1,0,0,0,1,0
42,263,254,1,0,0,1,0,1,0,0,0,1,0
40,306,184,1,0,1,0,0,1,0,0,0,1,0
32,233,193,1,0,0,1,0,1,0,0,0,1,0
47,447,126,0,0,0,1,0,0,1,0,0,1,0
29,872,230,0,1,1,0,0,1,0,0,0,1,0
53,-291,591,0,0,0,0,0,1,1,0,0,1,1
31,309,294,1,0,0,1,0,1,1,0,0,1,0
59,202,173,1,0,1,0,0,1,0,0,0,1,0
29,56,336,1,0,0,0,0,1,1,0,0,1,0
59,229,19,1,0,0,0,0,1,1,0,0,1,0
44,143,153,1,0,0,0,0,1,0,0,0,1,0
38,100,786,0,1,1,0,0,1,0,0,0,1,1
49,326,99,1,0,1,0,0,1,0,0,0,1,0
43,167,243,1,0,1,0,0,1,0,0,0,1,0
52,545,260,0,1,1,0,0,1,0,0,0,1,0
40,2100,164,1,0,1,0,0,1,1,0,0,1,0
32,0,255,1,0,1,0,0,1,1,0,0,1,0
47,192,47,1,0,0,0,0,1,0,0,0,1,0
33,442,463,1,0,0,1,0,1,0,0,0,1,0
35,267,192,1,0,0,1,0,1,0,0,0,1,0
27,0,388,0,1,1,0,0,1,0,0,0,1,0
50,377,221,1,0,0,0,0,1,0,0,0,1,0
44,7624,126,1,0,1,0,0,0,0,0,0,1,0
43,66,175,1,0,0,0,0,1,0,0,0,1,0
51,37,256,1,0,0,0,1,1,0,0,0,1,0
32,64,202,0,1,1,0,0,1,0,0,0,1,0
47,34,104,0,0,0,1,0,1,0,0,0,1,0
34,627,283,0,0,1,0,0,1,0,0,0,1,0
57,1013,448,1,0,0,0,0,1,0,0,0,1,0
43,140,127,0,1,1,0,0,1,0,0,0,1,0
40,8823,378,0,1,0,1,0,1,0,0,0,1,0
28,97,67,0,1,1,0,0,1,0,0,0,1,0
38,5,221,1,0,0,0,1,1,0,0,0,1,0
37,74,150,0,0,1,0,0,1,0,0,0,1,0
44,58544,144,1,0,1,0,0,1,0,0,0,1,0
41,169,296,1,0,1,0,0,1,0,0,0,1,0
37,444,401,1,0,0,1,0,1,0,0,0,1,0
30,542,435,0,1,0,1,0,1,0,0,0,1,0
32,-205,388,1,0,1,0,0,1,0,0,0,1,0
30,112,245,0,1,0,1,0,1,0,0,0,1,0
35,39,143,1,0,1,0,0,0,0,0,0,1,0
55,1268,223,1,0,1,0,0,1,0,0,0,1,0
52,-98,423,1,0,1,0,0,1,0,0,0,1,0
33,44,231,1,0,1,0,0,1,1,0,0,1,0
55,-90,634,1,0,0,0,0,1,1,0,0,1,0
33,0,107,1,0,1,0,0,0,0,0,0,1,0
40,-94,227,1,0,1,0,0,1,1,0,0,1,0
39,-345,69,1,0,1,0,0,1,0,0,0,1,0
54,-932,799,1,0,1,0,0,1,0,0,0,1,0
39,20,109,1,0,0,0,0,1,0,0,0,1,0
49,90,127,1,0,1,0,0,1,0,0,0,1,0
52,31,120,1,0,1,0,0,1,0,0,0,1,0
27,134,68,0,1,0,1,0,1,1,0,0,1,0
26,0,180,1,0,1,0,0,1,0,0,0,1,0
40,61,112,1,0,1,0,0,1,0,0,0,1,0
47,-5,444,1,0,1,0,0,1,0,0,0,1,0
31,-45,246,0,1,1,0,0,0,0,0,0,1,0
53,156,259,0,1,1,0,0,1,1,0,0,1,0
31,564,223,1,0,1,0,0,1,0,0,0,1,0
33,-6,566,1,0,1,0,0,1,0,0,0,1,0
35,528,274,1,0,1,0,0,0,0,0,0,1,0
46,1481,49,1,0,0,0,1,1,0,0,0,1,0
31,2019,380,1,0,1,0,0,0,0,0,0,1,0
35,1855,138,0,1,1,0,0,1,0,0,0,1,0
29,147,376,1,0,1,0,0,1,1,0,0,1,0
51,220,421,1,0,1,0,0,1,0,0,0,1,0
33,198,121,1,0,0,0,0,1,0,0,0,1,0
37,115,36,1,0,0,1,0,0,0,0,0,1,0
43,87,328,0,1,0,0,1,1,0,0,0,1,0
42,644,19,1,0,0,1,0,1,0,0,0,1,0
28,225,866,1,0,1,0,0,1,1,0,0,1,0
57,502,229,1,0,1,0,0,1,0,0,0,1,0
38,-32,154,1,0,1,0,0,1,0,0,0,1,0
39,106,56,1,0,0,0,0,1,0,0,0,1,0
36,301,1581,1,0,0,1,0,1,0,0,0,1,0
57,906,117,1,0,0,1,0,1,0,0,0,1,0
44,187,185,1,0,0,0,1,1,0,0,0,1,0
48,852,202,0,0,1,0,0,1,1,0,0,1,0
46,143,279,1,0,0,0,0,1,0,0,0,1,0
43,71,180,1,0,1,0,0,0,0,0,0,1,0
49,1496,218,1,0,1,0,0,1,0,0,0,1,0
29,703,129,0,1,1,0,0,1,0,0,0,1,0
53,732,530,1,0,1,0,0,1,0,0,0,1,0
30,21,104,0,1,1,0,0,1,0,0,0,1,0
41,276,60,0,0,1,0,0,1,0,0,0,1,0
33,0,432,1,0,1,0,0,1,0,0,0,1,0
47,550,113,1,0,0,0,0,1,0,0,0,1,0
58,268,516,1,0,1,0,0,1,0,0,0,1,0
31,-825,179,1,0,1,0,0,1,0,0,0,1,0
38,137,125,0,1,1,0,0,1,1,0,0,1,0
60,42,386,1,0,1,0,0,1,1,0,0,1,0
33,54,262,0,1,0,1,0,0,0,0,0,1,0
33,1716,396,0,1,0,1,0,1,0,0,0,1,0
52,270,294,1,0,0,0,0,1,0,0,0,1,0
42,803,171,1,0,0,0,0,1,0,0,0,1,0
30,102,614,0,1,1,0,0,1,0,0,0,1,0
33,188,118,0,0,0,1,0,1,0,0,0,1,0
46,207,485,0,0,1,0,0,1,0,0,0,1,0
